9.8%	4.75	3.13	0.9975
9.86%	4.78	3.13	0.9975
9.93%	4.82	3.13	0.998
9.99%	4.85	3.13	0.998
10.05%	4.88	0.13	0.98
10.11%	4.92	0.31	0.9976
10.17%	4.95	0.31	0.9977
10.24%	4.98	0.31	0.9988
10.3%	5.02	0.31	0.9976
10.36%	5.05	0.31	0.9968
10.42%	5.08	0.31	0.9978
10.48%	5.12	0.31	0.9811
10.55%	5.15	0.33	0.9983
10.61%	5.18	0.33	0.9951
10.67%	5.22	0.33	0.9985
10.73%	5.25	0.33	0.9986
10.79%	5.28	0.33	0.9983
10.86%	5.32	0.33	0.9982
10.92%	5.35	0.33	0.9983
10.98%	5.38	0.33	0.9987
11.04%	5.42	0.33	0.9984
11.1%	5.45	0.33	0.9987
11.17%	5.48	0.33	0.9984
11.23%	5.52	0.33	0.9983
11.29%	5.55	0.33	0.9986
11.35%	5.58	0.33	0.9985
11.41%	5.62	0.33	0.9983
11.48%	5.65	0.33	0.9987
11.54%	5.68	0.33	0.9987
11.6%	5.72	0.33	0.8805
11.66%	5.75	0.33	0.9986
11.72%	5.78	0.33	0.9991
11.79%	5.82	0.33	0.9983
11.85%	5.85	0.33	0.9989
11.91%	5.88	0.33	0.9987
11.97%	5.92	0.33	0.9988
12.03%	5.95	0.33	0.9984
12.1%	5.98	0.33	0.9992
12.16%	6.02	0.33	0.9982
12.22%	6.05	0.33	0.9987
12.28%	6.08	0.33	0.9982
12.34%	6.12	0.33	0.9985
12.41%	6.15	0.33	0.9983
12.47%	6.18	0.33	0.9982
12.53%	6.22	0.33	0.9984
12.59%	6.25	0.33	0.9984
12.66%	6.28	0.33	0.9983
12.72%	6.32	0.33	0.9989
12.78%	6.35	0.33	0.9986
12.84%	6.38	0.33	0.9985
12.9%	6.42	0.33	0.9989
12.97%	6.45	0.33	0.9987
13.03%	6.48	0.33	0.999
13.09%	6.52	0.33	0.9997
13.15%	6.55	0.33	0.9988
13.21%	6.58	0.33	0.9985
13.28%	6.62	0.33	0.9986
13.34%	6.65	0.33	0.9989
13.4%	6.68	0.33	0.9985
13.46%	6.72	0.33	0.9988
13.52%	6.75	0.33	0.9987
13.59%	6.78	0.33	0.9984
13.65%	6.82	0.33	0.9982
13.71%	6.85	0.33	0.9984
13.77%	6.88	0.33	0.9983
13.83%	6.92	0.33	0.9984
13.9%	6.95	0.33	0.9983
13.96%	6.98	0.33	0.9992
14.02%	7.02	0.33	0.9983
14.08%	7.05	0.33	0.9985
14.14%	7.08	0.33	0.998
14.21%	7.12	0.33	0.9982
14.27%	7.15	0.33	0.998
14.33%	7.18	0.33	0.9982
14.39%	7.22	0.33	0.9981
14.45%	7.25	0.33	0.9983
14.52%	7.28	0.33	0.9983
14.58%	7.32	0.33	0.9979
14.64%	7.35	0.33	0.9983
14.7%	7.38	0.33	0.9979
14.76%	7.42	0.33	0.9571
14.83%	7.45	0.33	0.9986
14.89%	7.48	0.33	0.9985
14.95%	7.52	0.33	0.9983
15.01%	7.55	0.33	0.9987
15.07%	7.58	0.33	0.9983
15.14%	7.62	0.33	0.9981
15.2%	7.65	0.33	0.9985
15.26%	7.68	0.33	0.9992
15.32%	7.72	0.33	0.9993
15.38%	7.75	0.33	0.9981
15.45%	7.78	0.33	0.9984
15.51%	7.82	0.33	0.9983
15.57%	7.85	0.33	0.9982
15.63%	7.88	0.33	0.9988
15.69%	7.92	0.33	0.9989
15.76%	7.95	0.30	0.8035
15.82%	7.98	-0.31	0.9549
15.88%	8.02	-0.31	0.9649
15.94%	8.05	-0.31	0.9701
16.0%	8.08	-0.31	0.9307
16.07%	8.12	-0.31	0.9351
16.13%	8.15	-0.31	0.9577
16.19%	8.18	0.25	0.9985
16.25%	8.22	0.25	0.998
16.32%	8.25	0.25	0.9982
16.38%	8.28	0.25	0.9979
16.44%	8.32	0.25	0.9982
16.5%	8.35	0.25	0.9975
16.56%	8.38	0.27	0.9981
16.63%	8.42	0.27	0.9987
16.69%	8.45	0.27	0.9979
16.75%	8.48	0.27	0.9975
16.81%	8.52	0.27	0.9985
16.87%	8.55	0.27	0.9982
16.94%	8.58	0.27	0.9981
17.0%	8.62	0.27	0.9978
17.06%	8.65	0.27	0.9979
17.12%	8.68	0.27	0.9978
17.18%	8.72	0.27	0.9981
17.25%	8.75	0.27	0.9984
17.31%	8.78	0.27	0.9986
17.37%	8.82	0.27	0.9982
17.43%	8.85	0.27	0.9979
17.49%	8.88	0.27	0.9981
17.56%	8.92	0.27	0.9984
17.62%	8.95	0.27	0.9978
17.68%	8.98	0.27	0.9979
17.74%	9.02	0.27	0.9979
17.8%	9.05	0.27	0.9981
17.87%	9.08	0.27	0.9978
17.93%	9.12	0.27	0.9979
17.99%	9.15	0.27	0.9978
18.05%	9.18	0.27	0.9979
18.11%	9.22	0.27	0.9982
18.18%	9.25	0.27	0.9983
18.24%	9.28	0.27	0.9983
18.3%	9.32	0.27	0.9982
18.36%	9.35	0.27	0.9983
18.42%	9.38	0.27	0.9987
18.49%	9.42	0.27	0.9983
18.55%	9.45	0.27	0.9985
18.61%	9.48	0.27	0.9985
18.67%	9.52	0.27	0.999
18.73%	9.55	0.27	0.9979
18.8%	9.58	0.27	0.9985
18.86%	9.62	0.27	0.998
18.92%	9.65	0.27	0.9986
18.98%	9.68	0.27	0.9981
19.04%	9.72	0.27	0.999
19.11%	9.75	0.27	0.9986
19.17%	9.78	0.27	0.9996
19.23%	9.82	0.27	0.9979
19.29%	9.85	0.27	0.9982
19.35%	9.88	0.27	0.9981
19.42%	9.92	0.27	0.9985
19.48%	9.95	0.27	0.9989
19.54%	9.98	0.27	0.9991
19.6%	10.02	0.27	0.9932
19.67%	10.05	0.27	0.9992
19.73%	10.08	0.27	0.9991
19.79%	10.12	0.27	0.9987
19.85%	10.15	0.27	0.9985
19.91%	10.18	0.28	0.9983
19.98%	10.22	0.28	0.9987
20.04%	10.25	0.28	0.998
20.1%	10.28	0.28	0.9988
20.16%	10.32	0.28	0.9989
20.22%	10.35	0.28	0.9987
20.29%	10.38	0.27	0.9984
20.35%	10.42	0.27	0.9996
20.41%	10.45	0.27	0.999
20.47%	10.48	0.27	0.9984
20.53%	10.52	0.27	0.9992
20.6%	10.55	0.27	0.9977
20.66%	10.58	0.27	0.9983
20.72%	10.62	0.27	0.9981
20.78%	10.65	0.27	0.9981
20.84%	10.68	0.27	0.9984
20.91%	10.72	0.27	0.9987
20.97%	10.75	0.27	0.9983
21.03%	10.78	0.27	0.9989
21.09%	10.82	0.27	0.9992
21.15%	10.85	0.27	0.9996
21.22%	10.88	0.27	0.999
21.28%	10.92	0.27	0.9989
21.34%	10.95	0.27	0.9985
21.4%	10.98	0.27	0.9991
21.46%	11.02	0.28	0.9929
21.53%	11.05	0.28	0.9977
21.59%	11.08	0.28	0.9975
21.65%	11.12	0.28	0.9975
21.71%	11.15	0.28	0.9984
21.77%	11.18	0.28	0.9979
21.84%	11.22	0.28	0.9981
21.9%	11.25	0.20	0.999
21.96%	11.28	0.20	0.9956
22.02%	11.32	0.20	0.9989
22.08%	11.35	0.20	0.9986
22.15%	11.38	0.20	0.9963
22.21%	11.42	0.47	0.9992
22.27%	11.45	0.47	0.9998
22.33%	11.48	0.47	0.9995
22.39%	11.52	0.47	0.999
22.46%	11.55	0.47	0.9991
22.52%	11.58	0.47	0.9994
22.58%	11.62	0.47	0.999
22.64%	11.65	0.47	0.9992
22.7%	11.68	0.47	0.9992
22.77%	11.72	0.47	0.9991
22.83%	11.75	0.47	0.9993
22.89%	11.78	0.47	0.9996
22.95%	11.82	0.47	0.9991
23.01%	11.85	0.47	0.9995
23.08%	11.88	0.47	0.9997
23.14%	11.92	0.47	0.9995
23.2%	11.95	0.47	0.9996
23.26%	11.98	0.47	0.9996
23.33%	12.02	0.47	0.9981
23.39%	12.05	0.47	0.9988
23.45%	12.08	0.47	0.9985
23.51%	12.12	0.47	0.9983
23.57%	12.15	0.47	0.9985
23.64%	12.18	0.47	0.9993
23.7%	12.22	0.47	0.9992
23.76%	12.25	0.47	0.9994
23.82%	12.28	0.47	0.9984
23.88%	12.32	0.47	0.9997
23.95%	12.35	0.47	0.9993
24.01%	12.38	0.47	0.9996
24.07%	12.42	0.47	0.9991
24.13%	12.45	0.47	0.9994
24.19%	12.48	0.47	0.9992
24.26%	12.52	0.47	0.9996
24.32%	12.55	0.47	0.9998
24.38%	12.58	0.47	0.9992
24.44%	12.62	0.47	0.9995
24.5%	12.65	0.47	0.9999
24.57%	12.68	0.47	0.9997
24.63%	12.72	0.47	0.9997
24.69%	12.75	0.47	0.9997
24.75%	12.78	0.47	0.9997
24.81%	12.82	0.47	0.9991
24.88%	12.85	0.47	0.9992
24.94%	12.88	0.47	0.999
25.0%	12.92	0.47	0.9991
25.06%	12.95	0.47	0.9997
25.12%	12.98	0.47	0.9993
25.19%	13.02	0.47	0.9988
25.25%	13.05	0.47	0.9942
25.31%	13.08	0.47	0.998
25.37%	13.12	0.47	0.9985
25.43%	13.15	0.47	0.9987
25.5%	13.18	0.47	0.9984
25.56%	13.22	0.46	0.9977
25.62%	13.25	0.46	0.9993
25.68%	13.28	0.46	0.9982
25.74%	13.32	0.46	0.9988
25.81%	13.35	0.46	0.9978
25.87%	13.38	0.46	0.9976
25.93%	13.42	0.47	0.9987
25.99%	13.45	0.47	0.9986
26.05%	13.48	0.47	0.999
26.12%	13.52	0.47	0.9989
26.18%	13.55	0.47	0.9989
26.24%	13.58	0.47	0.9985
26.3%	13.62	0.47	0.9986
26.36%	13.65	0.47	0.9989
26.43%	13.68	0.47	0.9987
26.49%	13.72	0.47	0.9989
26.55%	13.75	0.47	0.9991
26.61%	13.78	0.47	0.9993
26.67%	13.82	0.47	0.9988
26.74%	13.85	0.47	0.9991
26.8%	13.88	0.47	0.9992
26.86%	13.92	0.47	0.9996
26.92%	13.95	0.47	0.9992
26.99%	13.98	0.47	0.9996
27.05%	14.02	0.47	0.9989
27.11%	14.05	0.47	0.9991
27.17%	14.08	0.47	0.9991
27.23%	14.12	0.47	0.9993
27.3%	14.15	0.47	0.999
27.36%	14.18	0.47	0.9995
27.42%	14.22	0.47	0.9992
27.48%	14.25	0.47	0.999
27.54%	14.28	0.47	0.9991
27.61%	14.32	0.47	0.9987
27.67%	14.35	0.47	0.9991
27.73%	14.38	0.47	0.9995
27.79%	14.42	0.47	0.9988
27.85%	14.45	0.47	0.9994
27.92%	14.48	0.47	0.9997
27.98%	14.52	0.47	0.9988
28.04%	14.55	0.47	0.9986
28.1%	14.58	0.47	0.9987
28.16%	14.62	0.47	0.9989
28.23%	14.65	0.47	0.9985
28.29%	14.68	0.47	0.9984
28.35%	14.72	0.47	0.9986
28.41%	14.75	0.47	0.9984
28.47%	14.78	0.47	0.9984
28.54%	14.82	0.47	0.9988
28.6%	14.85	0.47	0.9987
28.66%	14.88	0.47	0.9987
28.72%	14.92	0.47	0.9996
28.78%	14.95	0.47	0.9984
28.85%	14.98	0.47	0.9995
28.91%	15.02	0.47	0.9984
28.97%	15.05	0.47	0.999
29.03%	15.08	0.47	0.9991
29.09%	15.12	0.47	0.9991
29.16%	15.15	0.47	0.9992
29.22%	15.18	0.47	0.9994
29.28%	15.22	0.47	0.9993
29.34%	15.25	0.47	0.9994
29.4%	15.28	0.47	0.9986
29.47%	15.32	0.47	0.9986
29.53%	15.35	0.47	0.9995
29.59%	15.38	0.47	0.9993
29.65%	15.42	0.47	0.9988
29.71%	15.45	0.47	0.9986
29.78%	15.48	0.47	0.9992
29.84%	15.52	0.47	0.9991
29.9%	15.55	0.47	0.999
29.96%	15.58	0.47	0.9992
30.02%	15.62	0.47	0.9996
30.09%	15.65	0.47	0.9991
30.15%	15.68	0.47	0.999
30.21%	15.72	0.47	0.9994
30.27%	15.75	0.47	0.9987
30.33%	15.78	0.47	0.9988
30.4%	15.82	0.47	0.9993
30.46%	15.85	0.47	0.9992
30.52%	15.88	0.48	0.9986
30.58%	15.92	0.48	0.999
30.65%	15.95	0.48	0.9986
30.71%	15.98	0.48	0.999
30.77%	16.02	0.48	0.9988
30.83%	16.05	0.48	0.9995
30.89%	16.08	0.47	0.9983
30.96%	16.12	0.47	0.9982
31.02%	16.15	0.47	0.9908
31.08%	16.18	0.47	0.998
31.14%	16.22	0.47	0.9984
31.2%	16.25	0.47	0.9975
31.27%	16.28	0.47	0.9982
31.33%	16.32	0.47	0.9983
31.39%	16.35	0.47	0.9977
31.45%	16.38	0.47	0.9987
31.51%	16.42	0.47	0.9977
31.58%	16.45	0.47	0.999
31.64%	16.48	0.47	0.9988
31.7%	16.52	0.47	0.9985
31.76%	16.55	0.47	0.9986
31.82%	16.58	0.47	0.9985
31.89%	16.62	0.47	0.9989
31.95%	16.65	0.47	0.9985
32.01%	16.68	0.47	0.9983
32.07%	16.72	0.47	0.9989
32.13%	16.75	0.47	0.9991
32.2%	16.78	0.47	0.9987
32.26%	16.82	0.47	0.9983
32.32%	16.85	0.47	0.999
32.38%	16.88	0.47	0.999
32.44%	16.92	0.47	0.9991
32.51%	16.95	0.47	0.9982
32.57%	16.98	0.47	0.9989
32.63%	17.02	0.47	0.9985
32.69%	17.05	0.47	0.9988
32.75%	17.08	0.47	0.9985
32.82%	17.12	0.47	0.9991
32.88%	17.15	0.47	0.9988
32.94%	17.18	0.47	0.9989
33.0%	17.22	0.47	0.9988
33.06%	17.25	0.47	0.9988
33.13%	17.28	0.47	0.9986
33.19%	17.32	0.47	0.9986
33.25%	17.35	0.47	0.999
33.31%	17.38	0.47	0.9986
33.37%	17.42	0.47	0.9986
33.44%	17.45	0.47	0.9984
33.5%	17.48	0.47	0.9988
33.56%	17.52	0.47	0.999
33.62%	17.55	0.47	0.9985
33.68%	17.58	0.47	0.9984
33.75%	17.62	0.47	0.9978
33.81%	17.65	0.47	0.9984
33.87%	17.68	0.47	0.9985
33.93%	17.72	0.47	0.9984
34.0%	17.75	0.47	0.9975
34.06%	17.78	0.47	0.9982
34.12%	17.82	0.47	0.9976
34.18%	17.85	0.47	0.9973
34.24%	17.88	0.47	0.9972
34.31%	17.92	0.47	0.9984
34.37%	17.95	0.47	0.9984
34.43%	17.98	0.47	0.9989
34.49%	18.02	0.47	0.9987
34.55%	18.05	0.47	0.999
34.62%	18.08	0.47	0.9988
34.68%	18.12	0.47	0.9983
34.74%	18.15	0.47	0.9984
34.8%	18.18	0.47	0.9989
34.86%	18.22	0.47	0.9991
34.93%	18.25	0.47	0.9989
34.99%	18.28	0.47	0.9985
35.05%	18.32	0.47	0.9989
35.11%	18.35	0.47	0.999
35.17%	18.38	0.47	0.9996
35.24%	18.42	0.47	0.9991
35.3%	18.45	0.47	0.9991
35.36%	18.48	0.47	0.9992
35.42%	18.52	0.48	0.9989
35.48%	18.55	0.48	0.9988
35.55%	18.58	0.48	0.9994
35.61%	18.62	0.48	0.9987
35.67%	18.65	0.48	0.9993
35.73%	18.68	0.48	0.9989
35.79%	18.72	0.59	0.9982
35.86%	18.75	0.59	0.9985
35.92%	18.78	0.59	0.9981
35.98%	18.82	0.59	0.9985
36.04%	18.85	0.59	0.9987
36.1%	18.88	6.44	0.9966
36.17%	18.92	6.44	0.9982
36.23%	18.95	6.44	0.9979
36.29%	18.98	6.44	0.9988
36.35%	19.02	6.44	0.9983
36.41%	19.05	6.44	0.9983
36.48%	19.08	6.44	0.9978
36.54%	19.12	7.45	0.997
36.6%	19.15	7.45	0.9966
36.66%	19.18	7.45	0.9963
36.72%	19.22	7.45	0.9968
36.79%	19.25	7.45	0.9976
36.85%	19.28	7.45	0.9978
36.91%	19.32	3.59	0.9987
36.97%	19.35	3.59	0.9984
37.03%	19.38	3.59	0.9986
37.1%	19.42	3.59	0.9988
37.16%	19.45	3.59	0.9991
37.22%	19.48	3.59	0.9987
37.28%	19.52	3.59	0.9984
37.34%	19.55	3.15	0.9975
37.41%	19.58	3.15	0.9969
37.47%	19.62	3.15	0.9968
37.53%	19.65	3.15	0.998
37.59%	19.68	3.15	0.9968
37.66%	19.72	3.15	0.9966
37.72%	19.75	3.13	0.9979
37.78%	19.78	3.13	0.9976
37.84%	19.82	3.13	0.9986
37.9%	19.85	3.13	0.9976
37.97%	19.88	3.13	0.9979
38.03%	19.92	3.13	0.9973
38.09%	19.95	1.55	0.9974
38.15%	19.98	1.55	0.9981
38.21%	20.02	1.55	0.998
38.28%	20.05	1.55	0.9989
38.34%	20.08	1.55	0.9985
38.4%	20.12	0.51	0.9959
38.46%	20.15	0.51	0.9971
38.52%	20.18	0.51	0.9972
38.59%	20.22	0.51	0.9968
38.65%	20.25	0.51	0.997
38.71%	20.28	0.51	0.9969
38.77%	20.32	0.51	0.8867
38.83%	20.35	0.52	0.9966
38.9%	20.38	0.52	0.9975
38.96%	20.42	0.52	0.9978
39.02%	20.45	0.52	0.9977
39.08%	20.48	0.52	0.9975
39.14%	20.52	0.52	0.9976
39.21%	20.55	0.52	0.9979
39.27%	20.58	0.52	0.9983
39.33%	20.62	0.52	0.9977
39.39%	20.65	0.52	0.9986
39.45%	20.68	0.52	0.9985
39.52%	20.72	0.52	0.9978
39.58%	20.75	0.52	0.9988
39.64%	20.78	0.52	0.9993
39.7%	20.82	0.52	0.998
39.76%	20.85	0.52	0.9993
39.83%	20.88	0.52	0.9989
39.89%	20.92	0.52	0.9997
39.95%	20.95	0.52	0.9984
40.01%	20.98	0.52	0.9987
40.07%	21.02	0.52	0.997
40.14%	21.05	0.52	0.9978
40.2%	21.08	0.52	0.9971
40.26%	21.12	0.52	0.9974
40.32%	21.15	0.52	0.9967
40.38%	21.18	0.52	0.9972
40.45%	21.22	0.52	0.9966
40.51%	21.25	0.52	0.9979
40.57%	21.28	0.52	0.9972
40.63%	21.32	0.52	0.998
40.69%	21.35	0.52	0.9973
40.76%	21.38	0.52	0.9978
40.82%	21.42	0.52	0.9978
40.88%	21.45	0.52	0.9973
40.94%	21.48	0.52	0.9977
41.0%	21.52	0.52	0.998
41.07%	21.55	0.52	0.9974
41.13%	21.58	0.52	0.9982
41.19%	21.62	0.52	0.9985
41.25%	21.65	0.52	0.9988
41.32%	21.68	0.52	0.9974
41.38%	21.72	0.52	0.9981
41.44%	21.75	0.52	0.9982
41.5%	21.78	0.52	0.9984
41.56%	21.82	0.52	0.9975
41.63%	21.85	0.52	0.9981
41.69%	21.88	0.52	0.9981
41.75%	21.92	0.52	0.9996
41.81%	21.95	0.52	0.9978
41.87%	21.98	0.65	0.9982
41.94%	22.02	0.65	0.9965
42.0%	22.05	0.65	0.9977
42.06%	22.08	0.65	0.9969
42.12%	22.12	0.65	0.997
42.18%	22.15	0.65	0.9973
42.25%	22.18	4.01	0.9895
42.31%	22.22	4.01	0.9908
42.37%	22.25	4.01	0.9963
42.43%	22.28	4.01	0.9956
42.49%	22.32	4.01	0.9954
42.56%	22.35	7.41	0.9965
42.62%	22.38	7.41	0.9976
42.68%	22.42	7.41	0.9977
42.74%	22.43	7.41	0.9984
42.8%	22.45	7.41	0.9984
42.87%	22.47	7.41	0.9983
42.93%	22.48	7.41	0.9983
42.99%	22.5	7.41	0.9982
43.05%	22.52	7.41	0.9982
43.11%	22.53	7.41	0.9981
43.18%	22.55	7.41	0.9982
43.24%	22.57	4.59	0.9971
43.3%	22.58	4.59	0.9971
43.36%	22.6	4.59	0.9977
43.42%	22.62	4.59	0.9974
43.49%	22.63	4.59	0.9993
43.55%	22.65	4.59	0.9983
43.61%	22.67	4.59	0.9983
43.67%	22.68	4.59	0.9984
43.73%	22.7	4.59	0.9985
43.8%	22.72	4.59	0.9986
43.86%	22.73	4.59	0.9987
43.92%	22.75	4.59	0.9985
43.98%	22.77	3.07	0.9986
44.04%	22.78	3.07	0.9987
44.11%	22.8	3.07	0.9988
44.17%	22.82	3.07	0.9985
44.23%	22.83	3.07	0.9984
44.29%	22.85	3.07	0.9986
44.35%	22.87	3.07	0.9987
44.42%	22.88	3.07	0.9987
44.48%	22.9	3.07	0.9986
44.54%	22.92	3.07	0.9986
44.6%	22.93	3.07	0.999
44.67%	22.95	3.07	0.998
44.73%	22.97	3.07	0.9989
44.79%	22.98	3.07	0.9982
44.85%	23.0	3.15	0.9979
44.91%	23.02	3.15	0.9976
44.98%	23.03	3.15	0.9983
45.04%	23.05	3.15	0.9977
45.1%	23.07	3.15	0.9976
45.16%	23.08	3.15	0.9981
45.22%	23.1	3.15	0.9982
45.29%	23.12	3.15	0.9971
45.35%	23.13	3.15	0.9978
45.41%	23.15	3.15	0.9981
45.47%	23.17	3.15	0.9975
45.53%	23.18	0.85	0.9969
45.6%	23.2	0.85	0.9979
45.66%	23.22	0.85	0.998
45.72%	23.23	0.85	0.9985
45.78%	23.25	0.85	0.9983
45.84%	23.27	0.85	0.9983
45.91%	23.28	0.85	0.9983
45.97%	23.3	0.85	0.9981
46.03%	23.32	0.85	0.9978
46.09%	23.33	0.85	0.9979
46.15%	23.35	0.32	0.9891
46.22%	23.37	0.32	0.9974
46.28%	23.38	0.32	0.9973
46.34%	23.4	0.32	0.9977
46.4%	23.42	0.32	0.9975
46.46%	23.43	0.32	0.9982
46.53%	23.45	0.32	0.9978
46.59%	23.47	0.32	0.998
46.65%	23.48	0.32	0.9976
46.71%	23.5	0.32	0.998
46.77%	23.52	0.32	0.9978
46.84%	23.53	0.32	0.9978
46.9%	23.55	0.32	0.9977
46.96%	23.57	0.32	0.9982
47.02%	23.58	0.31	0.8644
47.08%	23.6	0.31	0.9982
47.15%	23.62	0.31	0.9974
47.21%	23.63	0.31	0.9979
47.27%	23.65	0.31	0.9752
47.33%	23.67	0.31	0.9983
47.39%	23.68	0.31	0.9982
47.46%	23.7	0.31	0.9988
47.52%	23.72	0.31	0.9988
47.58%	23.73	0.31	0.9991
47.64%	23.75	0.31	0.9981
47.7%	23.78	0.31	0.9984
47.77%	23.82	0.31	0.9976
47.83%	23.85	0.31	0.9977
47.89%	23.88	0.31	0.9978
47.95%	23.92	0.31	0.9982
48.01%	23.95	0.31	0.9977
48.08%	23.98	0.31	0.9977
48.14%	24.02	0.31	0.9979
48.2%	24.05	0.31	0.9978
48.26%	24.08	0.31	0.9981
48.33%	24.12	0.31	0.9981
48.39%	24.15	0.31	0.9977
48.45%	24.18	0.31	0.998
48.51%	24.22	0.31	0.9981
48.57%	24.25	0.31	0.9977
48.64%	24.28	0.31	0.9973
48.7%	24.32	0.31	0.998
48.76%	24.35	0.31	0.9976
48.82%	24.38	0.31	0.9976
48.88%	24.42	0.31	0.9974
48.95%	24.45	0.31	0.9982
49.01%	24.48	0.31	0.9978
49.07%	24.52	0.31	0.9978
49.13%	24.55	0.31	0.9978
49.19%	24.58	0.31	0.9985
49.26%	24.62	0.31	0.9982
49.32%	24.65	0.31	0.998
49.38%	24.68	0.31	0.9979
49.44%	24.72	0.31	0.9982
49.5%	24.75	0.31	0.9982
49.57%	24.78	0.31	0.9984
49.63%	24.82	0.31	0.9979
49.69%	24.85	0.31	0.9981
49.75%	24.88	0.31	0.9986
49.81%	24.92	0.31	0.998
49.88%	24.95	0.31	0.998
49.94%	24.98	0.31	0.9976
50.0%	25.02	0.32	0.9966
50.06%	25.05	0.32	0.9974
50.12%	25.08	0.32	0.9907
50.19%	25.12	0.32	0.9974
50.25%	25.15	0.32	0.9973
50.31%	25.18	0.32	0.9976
50.37%	25.22	0.32	0.9974
50.43%	25.25	0.35	0.9979
50.5%	25.28	0.35	0.9974
50.56%	25.32	0.35	0.9977
50.62%	25.35	0.35	0.9979
50.68%	25.38	0.35	0.998
50.74%	25.42	0.37	0.9985
50.81%	25.45	0.37	0.999
50.87%	25.48	0.37	0.9988
50.93%	25.52	0.37	0.9985
50.99%	25.55	0.37	0.9985
51.05%	25.58	0.37	0.9984
51.12%	25.62	7.34	0.998
51.18%	25.65	7.34	0.9979
51.24%	25.68	7.34	0.9984
51.3%	25.72	7.34	0.9981
51.36%	25.75	7.34	0.9976
51.43%	25.78	7.34	0.998
51.49%	25.82	4.82	0.9979
51.55%	25.85	4.82	0.998
51.61%	25.88	4.82	0.9977
51.67%	25.92	4.82	0.9979
51.74%	25.95	4.82	0.9976
51.8%	25.98	4.82	0.9981
51.86%	26.02	4.82	0.9977
51.92%	26.05	3.18	0.9982
51.99%	26.08	3.18	0.9983
52.05%	26.12	3.18	0.9982
52.11%	26.15	3.18	0.9983
52.17%	26.18	3.18	0.9984
52.23%	26.22	3.18	0.9985
52.3%	26.25	3.18	0.9983
52.36%	26.28	3.18	0.9984
52.42%	26.32	3.18	0.9984
52.48%	26.35	3.18	0.9985
52.54%	26.38	3.18	0.9985
52.61%	26.42	3.18	0.9978
52.67%	26.45	2.12	0.9976
52.73%	26.48	2.12	0.9974
52.79%	26.52	2.12	0.9975
52.85%	26.55	2.12	0.998
52.92%	26.58	2.12	0.9982
52.98%	26.62	0.31	0.9981
53.04%	26.65	0.31	0.9978
53.1%	26.68	0.31	0.9976
53.16%	26.72	0.31	0.9971
53.23%	26.75	0.31	0.9977
53.29%	26.78	0.31	0.9975
53.35%	26.82	0.31	0.9977
53.41%	26.85	0.32	0.9978
53.47%	26.88	0.32	0.9979
53.54%	26.92	0.32	0.9981
53.6%	26.95	0.32	0.9975
