19.79%	10.12	0.27	1.0
19.85%	10.15	0.27	0.9613
19.91%	10.18	0.28	1.0
19.98%	10.22	0.28	1.0
20.04%	10.25	0.28	1.0
20.1%	10.28	0.28	0.8883
20.16%	10.32	0.28	1.0
20.22%	10.35	0.28	1.0
20.29%	10.38	0.27	1.0
20.35%	10.42	0.27	0.9972
20.41%	10.45	0.27	0.9149
20.47%	10.48	0.27	0.6656
20.53%	10.52	0.27	1.0
20.6%	10.55	0.27	1.0
20.66%	10.58	0.27	0.8314
20.72%	10.62	0.27	0.9998
20.78%	10.65	0.27	1.0
20.84%	10.68	0.27	0.7428
20.91%	10.72	0.27	0.6324
20.97%	10.75	0.27	1.0
21.03%	10.78	0.27	1.0
21.09%	10.82	0.27	0.7525
21.15%	10.85	0.27	0.6876
21.22%	10.88	0.27	0.8779
21.28%	10.92	0.27	0.9238
21.34%	10.95	0.27	0.9999
21.4%	10.98	0.27	1.0
21.46%	11.02	0.22	0.7336
21.53%	11.05	0.28	1.0
21.59%	11.08	0.28	0.998
21.65%	11.12	0.28	0.9999
21.71%	11.15	0.28	0.8304
21.77%	11.18	0.28	1.0
21.84%	11.22	0.28	0.9999
21.9%	11.25	0.20	0.6755
21.96%	11.28	0.20	0.9997
22.02%	11.32	0.20	0.9999
22.08%	11.35	0.20	0.9989
22.15%	11.38	0.20	0.9998
22.21%	11.42	0.47	1.0
22.27%	11.45	0.47	1.0
22.33%	11.48	0.47	0.7267
22.39%	11.52	0.47	0.7846
22.46%	11.55	0.47	0.5657
22.52%	11.58	0.47	0.785
22.58%	11.62	0.47	0.7576
22.64%	11.65	0.47	0.9834
22.7%	11.68	0.47	1.0
22.77%	11.72	0.47	0.7415
22.83%	11.75	0.47	0.6435
22.89%	11.78	0.47	0.9985
22.95%	11.82	0.47	1.0
23.01%	11.85	0.47	0.9256
23.08%	11.88	0.47	0.9999
23.14%	11.92	0.47	0.9837
23.2%	11.95	0.47	1.0
23.26%	11.98	0.47	0.6287
23.33%	12.02	0.47	0.8443
23.39%	12.05	0.47	0.5464
23.45%	12.08	0.47	0.6829
23.51%	12.12	0.47	0.8142
23.57%	12.15	0.47	0.9973
23.64%	12.18	0.47	1.0
23.7%	12.22	0.47	0.8347
23.76%	12.25	0.47	0.879
23.82%	12.28	0.47	0.9633
23.88%	12.32	0.47	0.9964
23.95%	12.35	0.47	0.5795
24.01%	12.38	0.47	0.8999
24.07%	12.42	0.47	0.8993
24.13%	12.45	0.47	1.0
24.19%	12.48	0.47	1.0
24.26%	12.52	0.47	0.9932
24.32%	12.55	0.47	0.5709
24.38%	12.58	0.47	0.7747
24.44%	12.62	0.47	0.9958
24.5%	12.65	0.47	0.9705
24.57%	12.68	0.47	1.0
24.63%	12.72	0.47	0.9117
24.69%	12.75	0.47	0.5783
24.75%	12.78	0.47	0.9948
24.81%	12.82	0.47	0.8187
24.88%	12.85	0.47	1.0
24.94%	12.88	0.47	0.972
25.0%	12.92	0.47	0.4916
25.06%	12.95	0.47	0.9151
25.12%	12.98	0.47	0.9195
25.19%	13.02	0.47	0.8162
25.25%	13.05	0.47	0.7694
25.31%	13.08	0.47	0.9999
25.37%	13.12	0.47	0.9999
25.43%	13.15	0.47	0.9912
25.5%	13.18	0.47	0.8891
25.56%	13.22	0.46	1.0
25.62%	13.25	0.46	0.8102
25.68%	13.28	0.46	0.9179
25.74%	13.32	0.46	1.0
25.81%	13.35	0.46	1.0
25.87%	13.38	0.46	0.9997
25.93%	13.42	0.47	0.5499
25.99%	13.45	0.47	0.9771
26.05%	13.48	0.47	0.96
26.12%	13.52	0.47	0.5527
26.18%	13.55	0.47	0.8082
26.24%	13.58	0.47	0.4804
26.3%	13.62	0.47	0.6943
26.36%	13.65	0.47	0.8931
26.43%	13.68	0.47	0.9409
26.49%	13.72	0.47	1.0
26.55%	13.75	0.47	0.9876
26.61%	13.78	0.47	0.4959
26.67%	13.82	0.47	1.0
26.74%	13.85	0.47	1.0
26.8%	13.88	0.47	1.0
26.86%	13.92	0.47	0.9951
26.92%	13.95	0.47	0.7266
26.99%	13.98	0.47	1.0
27.05%	14.02	0.47	0.9995
27.11%	14.05	0.47	1.0
27.17%	14.08	0.47	0.9378
27.23%	14.12	0.47	0.9126
27.3%	14.15	0.47	0.8509
27.36%	14.18	0.47	0.9992
27.42%	14.22	0.47	0.8441
27.48%	14.25	0.47	0.9163
27.54%	14.28	0.47	1.0
27.61%	14.32	0.47	0.9509
27.67%	14.35	0.47	0.9333
27.73%	14.38	0.47	0.8184
27.79%	14.42	0.47	0.8482
27.85%	14.45	0.47	0.7339
27.92%	14.48	0.47	0.6362
27.98%	14.52	0.47	1.0
28.04%	14.55	0.47	0.8679
28.1%	14.58	0.47	1.0
28.16%	14.62	0.47	0.7553
28.23%	14.65	0.47	1.0
28.29%	14.68	0.47	0.7436
28.35%	14.72	0.47	1.0
28.41%	14.75	0.47	1.0
28.47%	14.78	0.47	1.0
28.54%	14.82	0.47	0.8251
28.6%	14.85	0.47	0.9454
28.66%	14.88	0.47	1.0
28.72%	14.92	0.47	0.885
28.78%	14.95	0.47	0.8674
28.85%	14.98	0.47	0.9925
28.91%	15.02	0.47	0.9999
28.97%	15.05	0.47	1.0
29.03%	15.08	0.47	0.9992
29.09%	15.12	0.47	0.6431
29.16%	15.15	0.47	0.7223
29.22%	15.18	0.47	0.9517
29.28%	15.22	0.47	0.9999
29.34%	15.25	0.47	0.9942
29.4%	15.28	0.47	0.9254
29.47%	15.32	0.47	0.9914
29.53%	15.35	0.47	0.8624
29.59%	15.38	0.47	0.901
29.65%	15.42	0.47	1.0
29.71%	15.45	0.47	1.0
29.78%	15.48	0.47	0.9876
29.84%	15.52	0.47	1.0
29.9%	15.55	0.47	0.7089
29.96%	15.58	0.47	1.0
30.02%	15.62	0.47	0.9905
30.09%	15.65	0.47	0.9692
30.15%	15.68	0.47	0.9997
30.21%	15.72	0.47	0.9999
30.27%	15.75	0.47	0.8932
30.33%	15.78	0.47	0.9999
30.4%	15.82	0.47	0.7738
30.46%	15.85	0.47	0.6479
30.52%	15.88	0.48	0.6507
30.58%	15.92	0.48	0.7443
30.65%	15.95	0.48	0.9911
30.71%	15.98	0.48	0.9314
30.77%	16.02	0.48	0.9296
30.83%	16.05	0.48	0.6004
30.89%	16.08	0.47	0.9312
30.96%	16.12	0.47	0.7235
31.02%	16.15	0.47	0.8436
31.08%	16.18	0.47	0.9997
31.14%	16.22	0.47	0.6467
31.2%	16.25	0.47	0.7594
31.27%	16.28	0.47	0.546
31.33%	16.32	0.47	0.6229
31.39%	16.35	0.47	1.0
31.45%	16.38	0.47	0.6841
31.51%	16.42	0.47	0.811
31.58%	16.45	0.47	0.9224
31.64%	16.48	0.47	0.5555
31.7%	16.52	0.47	0.998
31.76%	16.55	0.47	0.9847
31.82%	16.58	0.47	0.8908
31.89%	16.62	0.47	0.9999
31.95%	16.65	0.47	0.6191
32.01%	16.68	0.47	0.9999
32.07%	16.72	0.47	0.7113
32.13%	16.75	0.47	0.63
32.2%	16.78	0.47	0.9848
32.26%	16.82	0.47	0.8349
32.32%	16.85	0.47	0.9999
32.38%	16.88	0.47	0.7621
32.44%	16.92	0.47	0.7222
32.51%	16.95	0.47	0.9465
32.57%	16.98	0.47	0.7645
32.63%	17.02	0.47	0.6134
32.69%	17.05	0.47	1.0
32.75%	17.08	0.47	1.0
32.82%	17.12	0.47	0.9919
32.88%	17.15	0.47	0.9177
32.94%	17.18	0.47	0.89
33.0%	17.22	0.47	0.739
33.06%	17.25	0.47	0.9581
33.13%	17.28	0.47	0.5466
33.19%	17.32	0.47	0.812
33.25%	17.35	0.47	0.8747
33.31%	17.38	0.47	1.0
33.37%	17.42	0.47	0.5532
33.44%	17.45	0.47	0.9347
33.5%	17.48	0.47	0.7788
33.56%	17.52	0.47	0.8996
33.62%	17.55	0.47	0.8024
33.68%	17.58	0.47	0.9117
33.75%	17.62	0.47	0.9994
33.81%	17.65	0.47	0.9173
33.87%	17.68	0.47	0.9997
33.93%	17.72	0.47	0.9943
34.0%	17.75	0.47	0.8671
34.06%	17.78	0.47	0.902
34.12%	17.82	0.47	0.9722
34.18%	17.85	0.47	0.7151
34.24%	17.88	0.47	0.911
34.31%	17.92	0.47	1.0
34.37%	17.95	0.47	0.9999
34.43%	17.98	0.47	0.9973
34.49%	18.02	0.47	0.9991
34.55%	18.05	0.47	0.9539
34.62%	18.08	0.47	0.9891
34.68%	18.12	0.47	0.8732
34.74%	18.15	0.47	1.0
34.8%	18.18	0.47	0.5959
34.86%	18.22	0.47	0.7752
34.93%	18.25	0.47	1.0
34.99%	18.28	0.47	0.7266
35.05%	18.32	0.47	0.7405
35.11%	18.35	0.47	0.7558
35.17%	18.38	0.47	0.9944
35.24%	18.42	0.47	0.8433
35.3%	18.45	0.47	0.9912
35.36%	18.48	0.47	0.9992
35.42%	18.52	0.48	1.0
35.48%	18.55	0.48	1.0
35.55%	18.58	0.48	0.9575
35.61%	18.62	0.48	0.8396
35.67%	18.65	0.48	0.9662
35.73%	18.68	0.48	0.6738
35.79%	18.72	0.59	0.9962
35.86%	18.75	0.59	0.986
35.92%	18.78	0.59	0.9993
35.98%	18.82	0.59	0.9975
36.04%	18.85	0.59	0.9976
36.1%	18.88	6.44	0.809
36.17%	18.92	6.44	0.7864
36.23%	18.95	6.44	0.8272
36.29%	18.98	6.44	1.0
36.35%	19.02	6.44	0.8213
36.41%	19.05	6.44	0.4293
36.48%	19.08	6.44	0.9894
36.54%	19.12	7.45	0.9383
36.6%	19.15	7.45	0.8906
36.66%	19.18	7.45	0.6395
36.72%	19.22	7.45	0.8455
36.79%	19.25	7.45	0.9547
36.85%	19.28	7.45	0.5471
36.91%	19.32	3.59	0.9998
36.97%	19.35	3.59	0.9997
37.03%	19.38	3.59	0.999
37.1%	19.42	3.59	0.9997
37.16%	19.45	3.59	0.9998
37.22%	19.48	3.59	0.9991
37.28%	19.52	3.59	0.9992
37.34%	19.55	3.15	1.0
37.41%	19.58	3.15	1.0
37.47%	19.62	3.15	0.9994
37.53%	19.65	3.15	0.9995
37.59%	19.68	3.15	0.937
37.66%	19.72	3.15	0.9552
37.72%	19.75	3.13	0.9714
37.78%	19.78	3.13	0.9927
37.84%	19.82	3.13	0.9947
37.9%	19.85	3.13	0.9838
37.97%	19.88	3.13	0.9996
38.03%	19.92	3.13	0.9379
38.09%	19.95	1.55	0.9997
38.15%	19.98	1.55	0.9997
38.21%	20.02	1.55	0.981
38.28%	20.05	1.55	0.9992
38.34%	20.08	1.55	0.9992
38.4%	20.12	0.51	0.9972
38.46%	20.15	0.51	0.9911
38.52%	20.18	0.51	0.9998
38.59%	20.22	0.51	0.9998
38.65%	20.25	0.51	0.9999
38.71%	20.28	0.51	0.7552
38.77%	20.32	0.51	0.9554
38.83%	20.35	0.52	0.562
38.9%	20.38	0.52	0.8961
38.96%	20.42	0.52	0.7842
39.02%	20.45	0.52	1.0
39.08%	20.48	0.52	1.0
39.14%	20.52	0.52	0.9481
39.21%	20.55	0.52	1.0
39.27%	20.58	0.52	0.6207
39.33%	20.62	0.52	1.0
39.39%	20.65	0.52	1.0
39.45%	20.68	0.52	1.0
39.52%	20.72	0.52	1.0
39.58%	20.75	0.52	0.5601
39.64%	20.78	0.52	0.9253
39.7%	20.82	0.52	1.0
39.76%	20.85	0.52	1.0
39.83%	20.88	0.52	1.0
39.89%	20.92	0.52	0.9993
39.95%	20.95	0.52	1.0
40.01%	20.98	0.52	0.673
40.07%	21.02	0.52	0.5618
40.14%	21.05	0.52	0.4947
40.2%	21.08	0.52	0.9997
40.26%	21.12	0.52	1.0
40.32%	21.15	0.52	1.0
40.38%	21.18	0.52	0.7836
40.45%	21.22	0.52	0.6566
40.51%	21.25	0.52	0.9734
40.57%	21.28	0.52	1.0
40.63%	21.32	0.52	1.0
40.69%	21.35	0.52	0.9999
40.76%	21.38	0.52	1.0
40.82%	21.42	0.52	1.0
40.88%	21.45	0.52	0.9888
40.94%	21.48	0.52	0.8529
41.0%	21.52	0.52	0.9416
41.07%	21.55	0.52	0.9923
41.13%	21.58	0.52	1.0
41.19%	21.62	0.52	0.953
41.25%	21.65	0.52	0.7495
41.32%	21.68	0.52	0.9215
41.38%	21.72	0.52	0.9973
41.44%	21.75	0.52	1.0
41.5%	21.78	0.52	0.9849
41.56%	21.82	0.52	0.8713
41.63%	21.85	0.52	0.9999
41.69%	21.88	0.52	1.0
41.75%	21.92	0.52	1.0
41.81%	21.95	0.52	1.0
41.87%	21.98	0.65	1.0
41.94%	22.02	0.65	0.9973
42.0%	22.05	0.65	0.9999
42.06%	22.08	0.65	1.0
42.12%	22.12	0.65	0.9937
42.18%	22.15	0.65	0.8577
42.25%	22.18	4.01	0.9992
42.31%	22.22	4.01	0.9902
42.37%	22.25	4.01	0.9995
42.43%	22.28	4.01	0.7625
42.49%	22.32	4.01	0.9997
42.56%	22.35	7.41	0.9829
42.62%	22.38	7.41	0.9998
42.68%	22.42	7.41	0.9542
42.74%	22.43	7.41	0.9642
42.8%	22.45	7.41	0.6908
42.87%	22.47	7.41	0.8636
42.93%	22.48	7.41	0.9793
42.99%	22.5	7.41	0.9932
43.05%	22.52	7.41	0.6014
43.11%	22.53	7.41	0.5846
43.18%	22.55	7.41	0.7038
43.24%	22.57	4.59	0.967
43.3%	22.58	4.59	0.8476
43.36%	22.6	4.59	0.9999
43.42%	22.62	4.59	0.9999
43.49%	22.63	4.59	0.8931
43.55%	22.65	4.59	0.4604
43.61%	22.67	4.59	0.9874
43.67%	22.68	4.59	0.7284
43.73%	22.7	4.59	0.9997
43.8%	22.72	4.59	0.9197
43.86%	22.73	4.59	0.9999
43.92%	22.75	4.59	0.7584
43.98%	22.77	3.07	0.9997
44.04%	22.78	3.07	0.6922
44.11%	22.8	3.07	0.6849
44.17%	22.82	3.07	0.9327
44.23%	22.83	3.07	0.9411
44.29%	22.85	3.07	0.7455
44.35%	22.87	3.07	0.9999
44.42%	22.88	3.07	0.9999
44.48%	22.9	3.07	0.9999
44.54%	22.92	3.07	0.9999
44.6%	22.93	3.07	0.9999
44.67%	22.95	3.07	0.9999
44.73%	22.97	3.07	0.9999
44.79%	22.98	3.07	0.9999
44.85%	23.0	3.15	1.0
44.91%	23.02	3.15	0.8853
44.98%	23.03	3.15	1.0
45.04%	23.05	3.15	1.0
45.1%	23.07	3.15	1.0
45.16%	23.08	3.15	0.576
45.22%	23.1	3.15	0.9998
45.29%	23.12	3.15	0.9998
45.35%	23.13	3.15	1.0
45.41%	23.15	3.15	1.0
45.47%	23.17	3.15	0.9997
45.53%	23.18	0.85	1.0
45.6%	23.2	0.85	1.0
45.66%	23.22	0.85	0.9878
45.72%	23.23	0.85	1.0
45.78%	23.25	0.85	1.0
45.84%	23.27	0.85	1.0
45.91%	23.28	0.85	1.0
45.97%	23.3	0.85	1.0
46.03%	23.32	0.85	0.6932
46.09%	23.33	0.85	0.6236
46.15%	23.35	0.32	0.9993
46.22%	23.37	0.32	1.0
46.28%	23.38	0.32	1.0
46.34%	23.4	0.32	0.5846
46.4%	23.42	0.32	1.0
46.46%	23.43	0.32	1.0
46.53%	23.45	0.32	1.0
46.59%	23.47	0.32	0.6683
46.65%	23.48	0.32	0.985
46.71%	23.5	0.32	0.5805
46.77%	23.52	0.32	0.9976
46.84%	23.53	0.32	0.713
46.9%	23.55	0.32	0.8255
46.96%	23.57	0.32	1.0
47.02%	23.58	0.31	0.7269
47.08%	23.6	0.31	0.9999
47.15%	23.62	0.31	1.0
47.21%	23.63	0.31	0.9974
47.27%	23.65	0.31	0.984
47.33%	23.67	0.31	0.5822
47.39%	23.68	0.31	0.9605
47.46%	23.7	0.31	0.9979
47.52%	23.72	0.31	0.9988
47.58%	23.73	0.31	0.9989
47.64%	23.75	0.31	0.9893
47.7%	23.78	0.31	0.5972
47.77%	23.82	0.31	1.0
47.83%	23.85	0.31	0.7092
47.89%	23.88	0.31	0.7086
47.95%	23.92	0.31	0.9996
48.01%	23.95	0.31	0.8973
48.08%	23.98	0.31	0.9974
48.14%	24.02	0.31	0.9322
48.2%	24.05	0.31	0.9999
48.26%	24.08	0.31	0.9993
48.33%	24.12	0.31	0.9998
48.39%	24.15	0.31	0.9988
48.45%	24.18	0.31	0.9997
48.51%	24.22	0.31	0.9996
48.57%	24.25	0.31	0.9999
48.64%	24.28	0.31	0.6597
48.7%	24.32	0.31	0.9984
48.76%	24.35	0.31	0.9976
48.82%	24.38	0.31	0.9871
48.88%	24.42	0.31	0.9043
48.95%	24.45	0.31	0.7192
49.01%	24.48	0.31	0.9949
49.07%	24.52	0.31	0.9205
49.13%	24.55	0.31	0.9995
49.19%	24.58	0.31	0.7735
49.26%	24.62	0.31	0.9993
49.32%	24.65	0.31	0.9992
49.38%	24.68	0.31	0.5643
49.44%	24.72	0.31	0.9999
49.5%	24.75	0.31	0.9998
49.57%	24.78	0.31	0.793
49.63%	24.82	0.31	0.999
49.69%	24.85	0.31	0.9998
49.75%	24.88	0.31	0.9941
49.81%	24.92	0.31	1.0
49.88%	24.95	0.31	1.0
49.94%	24.98	0.31	0.8521
50.0%	25.02	0.32	0.7002
50.06%	25.05	0.32	0.9762
50.12%	25.08	0.32	0.9
50.19%	25.12	0.32	1.0
50.25%	25.15	0.32	1.0
50.31%	25.18	0.32	0.729
50.37%	25.22	0.32	1.0
50.43%	25.25	0.35	1.0
50.5%	25.28	0.35	0.9998
50.56%	25.32	0.35	0.9877
50.62%	25.35	0.35	0.9343
50.68%	25.38	0.35	1.0
50.74%	25.42	0.37	0.5606
50.81%	25.45	0.37	1.0
50.87%	25.48	0.37	0.6653
50.93%	25.52	0.37	0.7765
50.99%	25.55	0.37	0.8316
51.05%	25.58	0.37	0.9039
51.12%	25.62	7.34	0.9998
51.18%	25.65	7.34	0.8609
51.24%	25.68	7.34	0.8598
51.3%	25.72	7.34	0.4537
51.36%	25.75	7.34	1.0
51.43%	25.78	7.34	0.5955
51.49%	25.82	4.82	0.7938
51.55%	25.85	4.82	0.7009
51.61%	25.88	4.82	0.5523
51.67%	25.92	4.82	1.0
51.74%	25.95	4.82	1.0
51.8%	25.98	4.82	0.7899
51.86%	26.02	4.82	0.9999
51.92%	26.05	3.18	0.9991
51.99%	26.08	3.18	0.9867
52.05%	26.12	3.18	0.9313
52.11%	26.15	3.18	0.9805
52.17%	26.18	3.18	0.8898
52.23%	26.22	3.18	0.9927
52.3%	26.25	3.18	0.9714
52.36%	26.28	3.18	0.603
52.42%	26.32	3.18	0.9993
52.48%	26.35	3.18	0.9979
52.54%	26.38	3.18	0.9954
52.61%	26.42	3.18	0.9999
52.67%	26.45	2.12	0.9989
52.73%	26.48	2.12	0.9813
52.79%	26.52	2.12	0.8712
52.85%	26.55	2.12	0.82
52.92%	26.58	2.12	0.9982
52.98%	26.62	0.31	0.6234
53.04%	26.65	0.31	0.9915
53.1%	26.68	0.31	0.9261
53.16%	26.72	0.31	0.9977
53.23%	26.75	0.31	0.7848
53.29%	26.78	0.31	0.9988
53.35%	26.82	0.31	0.8677
53.41%	26.85	0.32	1.0
53.47%	26.88	0.32	1.0
53.54%	26.92	0.32	1.0
