VID_PATH = ./data/IMG_5920.MOV
RSZ_SCLE = 0.8
HGT, WDT = 1080, 1920
LEN, FPS = 6848, 195

3.36%	1.2	3.07	0.9976
3.37%	1.21	3.07	0.7562
3.39%	1.21	3.07	0.9987
3.4%	1.22	3.07	0.8846
3.42%	1.22	3.07	0.9996
3.43%	1.22	3.07	0.5517
3.45%	1.23	3.07	0.9996
3.46%	1.24	3.07	0.9987
3.48%	1.24	3.07	0.9993
3.49%	1.24	3.07	0.999
3.5%	1.25	3.07	0.8043
3.52%	1.25	3.07	0.8033
3.53%	1.26	3.07	0.9941
3.55%	1.26	3.07	0.99
3.56%	1.26	3.23	0.969
3.58%	1.27	3.23	0.9834
3.59%	1.27	3.23	0.9997
3.61%	1.28	3.23	0.9637
3.62%	1.29	3.23	0.9981
3.64%	1.29	3.23	0.9823
3.65%	1.29	3.23	0.9777
3.67%	1.3	3.23	0.9952
3.68%	1.31	3.23	0.942
3.69%	1.31	3.23	0.7293
3.71%	1.32	3.23	0.4217
3.72%	1.33	3.23	0.8958
3.74%	1.33	3.23	0.8477
3.75%	1.34	3.23	0.884
3.77%	1.34	3.23	0.6504
3.78%	1.34	3.23	0.9796
3.8%	1.35	3.23	0.9877
3.81%	1.35	3.23	0.7941
3.83%	1.36	3.23	0.9964
3.84%	1.36	3.23	0.8142
3.86%	1.37	3.23	0.8844
3.87%	1.37	3.23	0.9134
3.88%	1.37	3.23	0.9961
3.9%	1.38	3.23	0.5891
3.91%	1.38	3.23	0.6873
3.93%	1.39	3.23	0.4762
3.94%	1.39	3.23	0.7273
3.96%	1.39	3.23	0.6765
3.97%	1.4	3.23	0.5398
3.99%	1.4	3.23	0.9824
4.0%	1.41	3.23	0.5761
4.02%	1.41	3.23	0.9932
4.03%	1.43	0.23	0.7169
4.04%	1.43	0.35	0.998
4.06%	1.44	0.35	0.9975
4.07%	1.44	0.35	0.9943
4.09%	1.45	0.35	0.6961
4.1%	1.46	0.35	0.9623
4.12%	1.46	0.35	0.8944
4.13%	1.47	0.35	0.9732
4.15%	1.47	0.35	0.9998
4.16%	1.47	0.35	0.9864
4.18%	1.48	0.35	0.9972
4.19%	1.48	0.35	0.9948
4.21%	1.49	0.35	0.9999
4.22%	1.49	0.35	0.9034
4.23%	1.5	0.35	0.9068
4.25%	1.5	0.35	0.9128
4.26%	1.5	0.35	0.7778
4.28%	1.51	0.35	0.9343
4.29%	1.51	0.35	0.7291
4.31%	1.52	0.35	0.9918
4.32%	1.52	0.35	0.9266
4.34%	1.52	0.35	0.9948
4.35%	1.53	0.35	0.6413
4.37%	1.53	0.35	0.989
4.38%	1.54	0.35	0.9239
4.4%	1.54	0.35	0.9955
4.41%	1.56	0.35	0.7485
4.42%	1.56	0.35	0.959
4.44%	1.57	0.35	0.9589
4.45%	1.57	0.5	0.9533
4.47%	1.58	0.35	0.9039
4.48%	1.59	0.35	0.9996
4.5%	1.59	0.35	0.99
4.51%	1.6	0.35	0.9986
4.53%	1.6	0.35	0.9913
4.54%	1.6	0.35	0.7258
4.56%	1.61	0.35	0.8864
4.57%	1.61	0.35	0.9217
4.59%	1.62	0.35	0.9922
4.6%	1.62	0.35	0.9937
4.61%	1.62	0.35	0.809
4.63%	1.63	0.35	0.9822
4.64%	1.63	0.35	0.948
4.66%	1.65	0335	0.9093
4.67%	1.65	0.35	0.9978
4.69%	1.66	0.35	0.9969
4.7%	1.66	0.5	0.7498
4.72%	1.67	0.417	0.7925
4.73%	1.67	0.47	0.8613
4.75%	1.67	0.7	0.9222
4.76%	1.68	0.7	0.8495
4.78%	1.68	0.7	0.4661
4.79%	1.69	0.47	0.992
4.8%	1.69	0.47	0.9818
4.82%	1.7	0.47	0.9844
4.83%	1.7	0.47	0.9496
4.85%	1.7	0.47	0.9955
4.86%	1.71	0.7	0.3093
4.88%	1.71	0.7	0.3766
4.89%	1.72	0.47	0.6658
4.91%	1.72	0.47	0.9909
4.92%	1.72	0.47	0.9998
4.94%	1.73	0.47	0.6232
4.95%	1.74	0.47	0.9917
4.96%	1.75	0.47	0.5939
4.98%	1.76	0.47	0.9899
4.99%	1.76	0.47	0.9937
5.01%	1.77	0.47	0.9945
5.02%	1.77	0.47	0.7845
5.04%	1.77	0.47	0.9484
5.05%	1.78	0.47	0.9903
5.07%	1.78	0.47	0.8386
5.08%	1.79	0.47	0.9755
5.1%	1.79	0.47	0.9779
5.11%	1.8	0.47	0.9996
5.13%	1.8	0.47	0.9162
5.14%	1.81	0.47	0.9856
5.15%	1.81	0.47	0.9975
5.17%	1.82	0.47	0.7528
5.18%	1.83	0.47	0.8524
5.2%	1.83	0.47	0.6252
5.21%	1.84	0.47	0.5808
5.23%	1.84	0.47	0.8136
5.24%	1.85	0.47	0.6333
5.26%	1.85	0.7	0.8915
5.27%	1.85	0.47	0.9742
5.29%	1.86	0.47	0.6365
5.3%	1.87	0.47	0.4519
5.32%	1.87	0.47	0.993
5.33%	1.88	0.47	0.9959
5.34%	1.88	0.47	0.4876
5.36%	1.89	0.47	0.3681
5.37%	1.9	0.47	0.7421
5.39%	1.9	0.47	0.6243
5.4%	1.91	0.47	0.8899
5.42%	1.91	0.47	0.9575
5.43%	1.92	0.47	0.9211
5.45%	1.92	0.47	0.663
5.46%	1.92	0.47	0.9992
5.48%	1.93	0.47	0.9864
5.49%	1.93	0.47	0.6531
5.51%	1.94	0.7	0.5919
5.52%	1.95	0.7	0.652
5.53%	1.95	0.47	0.9841
5.55%	1.96	0.47	0.9511
5.56%	1.97	0.47	0.9986
5.58%	1.97	0.47	0.8775
5.59%	1.98	037	0.2411
5.61%	1.98	0.47	0.8401
5.62%	1.98	0.47	0.9057
5.64%	1.99	0.47	0.9778
5.65%	1.99	0.47	0.9191
5.67%	2.0	0.47	0.4475
5.68%	2.0	0.417	0.336
5.7%	2.01	0.47	0.456
5.71%	2.01	0.47	0.4813
5.72%	2.02	0.47	0.8151
5.74%	2.03	0.47	0.9042
5.75%	2.04	0.47	0.7155
5.77%	2.04	0.47	0.9098
5.78%	2.05	0.47	0.9977
5.8%	2.05	0.47	0.7324
5.81%	2.05	0.47	0.6677
5.83%	2.06	0.47	0.9217
5.84%	2.06	0.47	0.9989
