246/6848, 1277.92, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.9997105598449707)]
247/6848, 1286.25, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.7375134578783147)]
248/6848, 1290.42, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.5692503570537366)]
249/6848, 1294.58, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.5689592473810824)]
250/6848, 1302.92, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.9991328716278076)]
251/6848, 1307.08, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.9991361498832703)]
252/6848, 1311.25, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.9993586540222168)]
253/6848, 1323.75, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.9993078112602234)]
254/6848, 1327.92, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.9994367361068726)]
255/6848, 1332.08, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.5885832167590608)]
256/6848, 1336.25, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.5465595856041974)]
257/6848, 1340.42, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.9997202157974243)]
258/6848, 1344.58, 195, [([[28, 40], [72, 40], [72, 64], [28, 64]], '3.23', 0.6587172394262332)]
259/6848, 1348.75, 195, [([[28, 40], [70, 40], [70, 64], [28, 64]], '3.23', 0.8957578901051209)]
260/6848, 1352.92, 195, [([[28, 40], [70, 40], [70, 64], [28, 64]], '3.23', 0.8861738710558273)]
261/6848, 1357.08, 195, [([[28, 40], [70, 40], [70, 64], [28, 64]], '3.23', 0.933360702994927)]
262/6848, 1361.25, 195, [([[28, 40], [70, 40], [70, 64], [28, 64]], '3.23', 0.9180285722603101)]
263/6848, 1365.42, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.7137097421012374)]
264/6848, 1369.58, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.6794820982353242)]
265/6848, 1373.75, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.6085430757829063)]
266/6848, 1377.92, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.625037411973001)]
267/6848, 1382.08, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.6810364104653367)]
268/6848, 1386.25, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.6974750152998914)]
269/6848, 1390.42, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.7034394051063694)]
270/6848, 1394.58, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.7815110739440713)]
271/6848, 1398.75, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.982756771003083)]
272/6848, 1402.92, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.9779083105505202)]
273/6848, 1407.08, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.9616026131355518)]
274/6848, 1411.25, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '3.23', 0.5843286322968029)]
275/6848, 1427.92, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '9.23', 0.535854697227478)]
276/6848, 1432.08, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '0.35', 0.9994099140167236)]
277/6848, 1436.25, 195, [([[27, 41], [69, 41], [69, 61], [27, 61]], '0.35', 0.9998483657836914)]
278/6848, 1440.42, 195, [([[27, 41], [69, 41], [69, 61], [27, 61]], '0.35', 0.9998822808265686)]
279/6848, 1452.92, 195, [([[27, 41], [69, 41], [69, 61], [27, 61]], '0.35', 0.9988000392913818)]
280/6848, 1457.08, 195, [([[27, 41], [69, 41], [69, 61], [27, 61]], '0.35', 0.9986116886138916)]
281/6848, 1461.25, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '0.35', 0.9757445802544011)]
282/6848, 1465.42, 195, [([[24, 40], [70, 40], [70, 64], [24, 64]], '0.35', 0.9987881183624268)]
283/6848, 1470.0, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '0.35', 0.982073106981659)]
284/6848, 1474.17, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '0.35', 0.47693021532555696)]
285/6848, 1478.33, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '0.35', 0.9994334578514099)]
286/6848, 1482.5, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '0.35', 0.9991108775138855)]
287/6848, 1486.67, 195, [([[24, 40], [70, 40], [70, 64], [24, 64]], '0.35', 0.959120990715645)]
288/6848, 1490.83, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '0.35', 0.9992696046829224)]
289/6848, 1495.0, 195, [([[26, 40], [70, 40], [70, 64], [26, 64]], '0.35', 0.9989979863166809)]
290/6848, 1499.17, 195, [([[24, 40], [70, 40], [70, 64], [24, 64]], '0.35', 0.9693123024506148)]
291/6848, 1503.33, 195, [([[24, 40], [70, 40], [70, 64], [24, 64]], '0.35', 0.972760822267)]
292/6848, 1507.5, 195, [([[24, 40], [70, 40], [70, 64], [24, 64]], '0.35', 0.8927172827274279)]
293/6848, 1511.67, 195, [([[25, 43], [69, 43], [69, 63], [25, 63]], '0.35', 0.9982265830039978)]
294/6848, 1515.83, 195, [([[27, 43], [69, 43], [69, 63], [27, 63]], '0.35', 0.903255528169476)]
295/6848, 1520.0, 195, [([[25, 43], [69, 43], [69, 63], [25, 63]], '0.35', 0.9992529153823853)]
296/6848, 1524.17, 195, [([[24, 42], [70, 42], [70, 66], [24, 66]], '0.35', 0.8728016701203017)]
297/6848, 1528.33, 195, [([[24, 42], [70, 42], [70, 66], [24, 66]], '0.35', 0.9035270980721033)]
298/6848, 1532.5, 195, [([[24, 42], [70, 42], [70, 66], [24, 66]], '0.35', 0.7240065928418784)]
299/6848, 1536.67, 195, [([[24, 42], [70, 42], [70, 66], [24, 66]], '0.35', 0.6009807689968394)]
300/6848, 1540.83, 195, [([[24, 42], [70, 42], [70, 66], [24, 66]], '0.35', 0.9985560178756714)]
301/6848, 1557.5, 195, [([[25, 45], [69, 45], [69, 65], [25, 65]], '0.35', 0.7680253663680309)]
302/6848, 1561.67, 195, [([[24, 44], [70, 44], [70, 68], [24, 68]], '0.35', 0.9950532913208008)]
303/6848, 1565.83, 195, [([[24, 44], [70, 44], [70, 68], [24, 68]], '0.35', 0.995642364025116)]
304/6848, 1570.0, 195, [([[24, 44], [70, 44], [70, 68], [24, 68]], '0.35', 0.9924490451812744)]
305/6848, 1582.5, 195, [([[24, 44], [70, 44], [70, 68], [24, 68]], '0.35', 0.835880003010831)]
306/6848, 1586.67, 195, [([[26, 44], [70, 44], [70, 68], [26, 68]], '0.35', 0.997511625289917)]
307/6848, 1590.83, 195, [([[26, 44], [70, 44], [70, 68], [26, 68]], '0.35', 0.9942150712013245)]
308/6848, 1595.0, 195, [([[26, 44], [70, 44], [70, 68], [26, 68]], '0.35', 0.9970638113448329)]
309/6848, 1599.17, 195, [([[26, 44], [70, 44], [70, 68], [26, 68]], '0.35', 0.5608212602247209)]
310/6848, 1603.33, 195, [([[27, 47], [69, 47], [69, 67], [27, 67]], '0.35', 0.9554639916747145)]
311/6848, 1607.5, 195, [([[27, 47], [69, 47], [69, 67], [27, 67]], '0.35', 0.9996991157531738)]
312/6848, 1611.67, 195, [([[27, 47], [69, 47], [69, 67], [27, 67]], '0.35', 0.999174177646637)]
313/6848, 1615.83, 195, [([[26, 46], [70, 46], [70, 70], [26, 70]], '0.35', 0.8846224401409639)]
314/6848, 1620.0, 195, [([[26, 46], [70, 46], [70, 70], [26, 70]], '0.35', 0.7629830818859007)]
315/6848, 1624.17, 195, [([[26, 46], [70, 46], [70, 70], [26, 70]], '0.35', 0.9984809160232544)]
316/6848, 1628.33, 195, [([[26, 46], [70, 46], [70, 70], [26, 70]], '0.35', 0.9972413778305054)]
317/6848, 1632.5, 195, [([[26, 46], [70, 46], [70, 70], [26, 70]], '0.35', 0.9963493943214417)]
318/6848, 1649.17, 195, [([[26, 46], [70, 46], [70, 70], [26, 70]], '0.35', 0.9907033443450928)]
319/6848, 1653.33, 195, [([[26, 46], [70, 46], [70, 70], [26, 70]], '0.35', 0.9992868151511202)]
320/6848, 1657.5, 195, [([[26, 46], [70, 46], [70, 70], [26, 70]], '0.35', 0.9987967610359192)]
321/6848, 1661.67, 195, [([[27, 49], [69, 49], [69, 69], [27, 69]], '0.5', 0.8994914218599923)]
322/6848, 1665.83, 195, [([[29, 49], [69, 49], [69, 69], [29, 69]], '0.47', 0.5529362798505818)]
323/6848, 1670.42, 195, [([[29, 49], [69, 49], [69, 69], [29, 69]], '0.7', 0.6845560669898987)]
324/6848, 1674.58, 195, [([[29, 49], [69, 49], [69, 69], [29, 69]], '0.7', 0.6387828316234934)]
325/6848, 1678.75, 195, [([[29, 49], [69, 49], [69, 69], [29, 69]], '0.7', 0.5995625853538513)]
326/6848, 1682.92, 195, [([[29, 49], [69, 49], [69, 69], [29, 69]], '047', 0.514218604606501)]
327/6848, 1687.08, 195, [([[29, 49], [69, 49], [69, 69], [29, 69]], '0.47', 0.9738005678058397)]
328/6848, 1691.25, 195, [([[29, 49], [69, 49], [69, 69], [29, 69]], '0.47', 0.9823194504703202)]
329/6848, 1695.42, 195, [([[29, 49], [69, 49], [69, 69], [29, 69]], '0.47', 0.9313906562187436)]
330/6848, 1699.58, 195, [([[28, 48], [70, 48], [70, 72], [28, 72]], '0.47', 0.9063052713117847)]
331/6848, 1703.75, 195, [([[28, 48], [70, 48], [70, 72], [28, 72]], '0.47', 0.6210238381551655)]
332/6848, 1707.92, 195, [([[28, 48], [72, 48], [72, 72], [28, 72]], '0.47', 0.9586793773693153)]
333/6848, 1712.08, 195, [([[28, 48], [72, 48], [72, 72], [28, 72]], '0.47', 0.974058969107164)]
334/6848, 1716.25, 195, [([[28, 48], [72, 48], [72, 72], [28, 72]], '0.47', 0.7638877536771866)]
335/6848, 1720.42, 195, [([[28, 48], [72, 48], [72, 72], [28, 72]], '0.47', 0.9972358538560725)]
336/6848, 1724.58, 195, [([[28, 48], [70, 48], [70, 72], [28, 72]], '0.47', 0.9973359526138763)]
337/6848, 1728.75, 195, [([[28, 48], [70, 48], [70, 72], [28, 72]], '0.47', 0.9598248541630695)]
338/6848, 1737.08, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9927825331687927)]
339/6848, 1753.75, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9355225163086787)]
340/6848, 1757.92, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9336651243810232)]
341/6848, 1762.08, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.8095366623127837)]
342/6848, 1766.25, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9875017404425177)]
343/6848, 1770.42, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9910604604658342)]
344/6848, 1774.58, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9906902187250469)]
345/6848, 1778.75, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.7132984347845417)]
346/6848, 1782.92, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9031576842930211)]
347/6848, 1787.08, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9964205140920146)]
348/6848, 1791.25, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9967646751514172)]
349/6848, 1795.42, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9819463418066293)]
350/6848, 1799.58, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9366298018650824)]
351/6848, 1807.92, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.4290793224308)]
352/6848, 1812.08, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9999732971191406)]
353/6848, 1816.25, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9999727010726929)]
354/6848, 1828.75, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.8379761082277376)]
355/6848, 1832.92, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.6870597151693623)]
356/6848, 1837.08, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.8854615457086947)]
357/6848, 1841.25, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9643128891114762)]
358/6848, 1845.42, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9648330786280777)]
359/6848, 1849.58, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.6747752094888916)]
360/6848, 1854.17, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9302457573843904)]
361/6848, 1862.5, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9264194062179153)]
362/6848, 1866.67, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.921350009453642)]
363/6848, 1870.83, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9054277462237874)]
364/6848, 1879.17, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9852219190528235)]
365/6848, 1883.33, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9939949351432532)]
366/6848, 1887.5, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9953970680257597)]
367/6848, 1900.0, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9722481303968278)]
368/6848, 1904.17, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9751353576401149)]
369/6848, 1908.33, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9811804180184417)]
370/6848, 1912.5, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.976304518577639)]
371/6848, 1916.67, 195, [([[28, 50], [72, 50], [72, 74], [28, 74]], '0.47', 0.9490954586908821)]
372/6848, 1920.83, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9948929799943841)]
373/6848, 1925.0, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9942961434619767)]
374/6848, 1929.17, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9975067097185527)]
375/6848, 1933.33, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9992332852112726)]
376/6848, 1941.67, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.3599486473700914)]
377/6848, 1945.83, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9646184965059132)]
378/6848, 1950.0, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9749096311711161)]
379/6848, 1962.5, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9839448890233008)]
380/6848, 1966.67, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9849523222993285)]
381/6848, 1970.83, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9943226040394108)]
382/6848, 1975.0, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9987366775794914)]
383/6848, 1979.17, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9998362772199088)]
384/6848, 1983.33, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9088111737715847)]
385/6848, 1987.5, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9727872325283706)]
386/6848, 1991.67, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.9431478807238275)]
387/6848, 1995.83, 195, [([[29, 51], [71, 51], [71, 71], [29, 71]], '0.47', 0.7500507881126113)]
388/6848, 2000.0, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.47', 0.5048407912254333)]
389/6848, 2008.33, 195, [([[27, 51], [69, 51], [69, 71], [27, 71]], '0A7', 0.37691705096420286)]
390/6848, 2012.5, 195, [([[27, 51], [69, 51], [69, 71], [27, 71]], '0A7', 0.46185890905614096)]
391/6848, 2016.67, 195, [([[29, 51], [69, 51], [69, 71], [29, 71]], '0.7', 0.9846031187148473)]
392/6848, 2033.33, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.9039150781598557)]
393/6848, 2037.5, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.8898667844744521)]
394/6848, 2041.67, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.7615408424086959)]
395/6848, 2045.83, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.9997035800106477)]
396/6848, 2050.0, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.8491913929997932)]
397/6848, 2054.58, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.6552282727890466)]
398/6848, 2058.75, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.9806194591355047)]
399/6848, 2062.92, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.9359199321771314)]
400/6848, 2067.08, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.9901342884541751)]
401/6848, 2071.25, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.9918447116266603)]
402/6848, 2075.42, 195, [([[26, 48], [68, 48], [68, 72], [26, 72]], '0.47', 0.8778213495526552)]
403/6848, 2079.58, 195, [([[26, 48], [68, 48], [68, 72], [26, 72]], '0.47', 0.9949150111382247)]
404/6848, 2083.75, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.9660608216512739)]
405/6848, 2087.92, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.9657512533484668)]
406/6848, 2092.08, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.5907890789412221)]
407/6848, 2096.25, 195, [([[26, 48], [70, 48], [70, 72], [26, 72]], '0.47', 0.7119287235652038)]
408/6848, 2100.42, 195, [([[26, 48], [68, 48], [68, 72], [26, 72]], '0.47', 0.8563689620409073)]
409/6848, 2104.58, 195, [([[26, 48], [68, 48], [68, 72], [26, 72]], '0.47', 0.7249504300540982)]
410/6848, 2108.75, 195, [([[26, 48], [68, 48], [68, 72], [26, 72]], '0.47', 0.9866702729000977)]
411/6848, 2112.92, 195, [([[26, 48], [68, 48], [68, 72], [26, 72]], '0.47', 0.44258929076614417)]
412/6848, 2133.75, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '047', 0.24578644950828746)]
413/6848, 2137.92, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '0.47', 0.1645229607820511)]
414/6848, 2142.08, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '0.47', 0.22155919671058655)]
415/6848, 2146.25, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '0.47', 0.21664701402187347)]
416/6848, 2158.75, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '0.7', 0.32951918867282676)]
417/6848, 2162.92, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '0.47', 0.9394206921567948)]
418/6848, 2167.08, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '0.47', 0.9835143079618209)]
419/6848, 2171.25, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '0.47', 0.9475514062827151)]
420/6848, 2175.42, 195, [([[27, 51], [67, 51], [67, 71], [27, 71]], '0.47', 0.9485647233057706)]
421/6848, 2179.58, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.7', 0.5320927500724792)]
422/6848, 2183.75, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.6395546830683697)]
423/6848, 2187.92, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.8616021446554354)]
424/6848, 2192.08, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.9947824148944201)]
425/6848, 2196.25, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.9952416657573016)]
426/6848, 2200.42, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.964081865399967)]
427/6848, 2204.58, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.6581705434503721)]
428/6848, 2208.75, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.8200441475006305)]
429/6848, 2212.92, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.839759643703043)]
430/6848, 2217.08, 195, [([[24, 49], [69, 49], [69, 75], [24, 75]], '0.47', 0.5291291395883585)]
431/6848, 2221.25, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.8210994234234892)]
432/6848, 2225.42, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.9628905074948421)]
433/6848, 2229.58, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.7990247946471836)]
434/6848, 2233.75, 195, [([[26, 50], [70, 50], [70, 74], [26, 74]], '0.47', 0.5663202797673634)]
435/6848, 2237.92, 195, [([[26, 50], [68, 50], [68, 74], [26, 74]], '0.47', 0.5854385692322999)]
436/6848, 2242.08, 195, [([[26, 50], [70, 50], [70, 74], [26, 74]], '0.47', 0.7560349376169923)]
437/6848, 2246.25, 195, [([[26, 50], [70, 50], [70, 74], [26, 74]], '0.47', 0.3929690326202377)]
438/6848, 2263.33, 195, [([[27, 53], [69, 53], [69, 73], [27, 73]], '0.7', 0.9564654332619226)]
439/6848, 2267.5, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.8399056148507504)]
440/6848, 2271.67, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.8881996140270592)]
441/6848, 2284.17, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.7', 0.9868102073669434)]
442/6848, 2288.33, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.82668831267571)]
443/6848, 2292.5, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.7413253623197812)]
444/6848, 2296.67, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.6721765758536549)]
445/6848, 2300.83, 195, [([[29, 53], [69, 53], [69, 73], [29, 73]], '0.47', 0.32714036107063293)]
446/6848, 2305.0, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.6547139736486237)]
447/6848, 2309.17, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9265540716400101)]
448/6848, 2313.33, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9919580550818127)]
449/6848, 2321.67, 195, [([[28, 50], [70, 50], [70, 74], [28, 74]], '0.47', 0.9391481925200501)]
450/6848, 2330.0, 195, [([[29, 53], [69, 53], [69, 73], [29, 73]], '0.47', 0.7525829069836975)]
451/6848, 2334.17, 195, [([[29, 53], [69, 53], [69, 73], [29, 73]], '0.47', 0.7370429881064553)]
452/6848, 2346.67, 195, [([[29, 53], [69, 53], [69, 73], [29, 73]], '0.7', 0.3774445916019685)]
453/6848, 2350.83, 195, [([[29, 53], [69, 53], [69, 73], [29, 73]], '0.47', 0.723617788482275)]
454/6848, 2355.0, 195, [([[29, 53], [69, 53], [69, 73], [29, 73]], '0.47', 0.7726402375596636)]
455/6848, 2359.17, 195, [([[29, 53], [69, 53], [69, 73], [29, 73]], '0.47', 0.5917774390307681)]
456/6848, 2363.33, 195, [([[29, 53], [69, 53], [69, 73], [29, 73]], '0.47', 0.68807743963421)]
457/6848, 2367.5, 195, [([[29, 53], [71, 53], [71, 73], [29, 73]], '0.47', 0.9125441916340039)]
458/6848, 2371.67, 195, [([[29, 53], [71, 53], [71, 73], [29, 73]], '0.47', 0.6956304845625405)]
459/6848, 2375.83, 195, [([[29, 53], [71, 53], [71, 73], [29, 73]], '0.47', 0.6897146930601915)]
460/6848, 2380.0, 195, [([[29, 53], [71, 53], [71, 73], [29, 73]], '0.47', 0.6436785453313136)]
461/6848, 2384.17, 195, [([[29, 53], [71, 53], [71, 73], [29, 73]], '0.47', 0.7934813341532356)]
462/6848, 2388.33, 195, [([[29, 53], [71, 53], [71, 73], [29, 73]], '0.47', 0.5958690316384453)]
463/6848, 2392.5, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.682176376680458)]
464/6848, 2396.67, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.7856817957412335)]
465/6848, 2400.83, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.8454812787589698)]
466/6848, 2405.0, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.6098385363073664)]
467/6848, 2409.17, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.6869987686678695)]
468/6848, 2413.33, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.9695408535007309)]
469/6848, 2417.5, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.9995547533035278)]
470/6848, 2421.67, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.9990991389746291)]
471/6848, 2425.83, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.816795172475623)]
472/6848, 2430.0, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.9206048470203574)]
473/6848, 2434.17, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.9993493551800195)]
474/6848, 2438.33, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.968370832971639)]
475/6848, 2455.42, 195, [([[30, 52], [72, 52], [72, 76], [30, 76]], '0.47', 0.7412953287745901)]
476/6848, 2459.58, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.9826030115934585)]
477/6848, 2463.75, 195, [([[28, 52], [72, 52], [72, 76], [28, 76]], '0.47', 0.9988162306011206)]
478/6848, 2476.25, 195, [([[29, 55], [71, 55], [71, 75], [29, 75]], '0.47', 0.9265593803705184)]
479/6848, 2480.42, 195, [([[29, 55], [71, 55], [71, 75], [29, 75]], '0.47', 0.9911633913209968)]
480/6848, 2484.58, 195, [([[29, 55], [71, 55], [71, 75], [29, 75]], '0.47', 0.9991798400878906)]
481/6848, 2488.75, 195, [([[29, 55], [71, 55], [71, 75], [29, 75]], '0.47', 0.9393713984527363)]
482/6848, 2492.92, 195, [([[29, 55], [71, 55], [71, 75], [29, 75]], '0.47', 0.858825087301465)]
483/6848, 2497.08, 195, [([[29, 55], [71, 55], [71, 75], [29, 75]], '0.47', 0.8431262319210439)]
484/6848, 2501.25, 195, [([[29, 55], [71, 55], [71, 75], [29, 75]], '0.7', 0.46774357557296753)]
